uuid,filename,account_name,retina-face_score,facial_area,right_eye,left_eye,nose,mouth_right,mouth_left,image_width,image_height,filepath
c2b0549b-48eb-48ab-82cf-9e820dff1e41,christlichsozialeunion_20-09-2021_00:00_video9.jpeg,christlichsozialeunion,0.9987322688102722,"[28, 506, 59, 546]","[34.43038, 522.11053]","[48.794945, 521.2744]","[40.699944, 529.5969]","[36.9947, 537.6288]","[47.832874, 536.9522]",480,852,/content/images/upload_s3/christlichsozialeunion_20-09-2021_00:00_video9.jpeg
fd23d3e0-70e5-4604-96e5-51262bf5aeb2,christlichsozialeunion_20-09-2021_00:00_video9.jpeg,christlichsozialeunion,0.997675597667694,"[28, 249, 49, 277]","[35.884335, 260.52658]","[44.983364, 259.80984]","[41.646767, 266.064]","[38.034092, 271.48636]","[44.63151, 270.99026]",480,852,/content/images/upload_s3/christlichsozialeunion_20-09-2021_00:00_video9.jpeg
721d7084-1a1a-4baa-9c92-fb164a752a93,christlichsozialeunion_20-09-2021_00:00_video9.jpeg,christlichsozialeunion,0.9947383403778076,"[32, 579, 62, 619]","[38.053467, 594.09534]","[52.549435, 593.4379]","[44.322792, 601.9449]","[40.34301, 610.22644]","[51.07903, 609.70386]",480,852,/content/images/upload_s3/christlichsozialeunion_20-09-2021_00:00_video9.jpeg
b5a5290a-a3a4-4f99-9ed2-19be920ec967,christlichsozialeunion_20-09-2021_00:00_video9.jpeg,christlichsozialeunion,0.9700660705566406,"[398, 379, 418, 411]","[402.59286, 392.35107]","[412.2185, 392.32843]","[406.52283, 398.51822]","[403.5559, 404.80142]","[410.40253, 404.79825]",480,852,/content/images/upload_s3/christlichsozialeunion_20-09-2021_00:00_video9.jpeg
10af3758-baca-4d14-ab3d-c3c7dea934d7,christlichsozialeunion_20-09-2021_00:00_video9.jpeg,christlichsozialeunion,0.9509531855583192,"[52, 380, 59, 388]","[54.17376, 383.57806]","[57.242554, 383.49835]","[55.799736, 385.3932]","[54.61361, 387.0664]","[57.02595, 387.01315]",480,852,/content/images/upload_s3/christlichsozialeunion_20-09-2021_00:00_video9.jpeg
e97a5b70-e055-42d3-9858-33482b1bbcf8,christlichsozialeunion_20-09-2021_00:00_video9.jpeg,christlichsozialeunion,0.9229004383087158,"[24, 380, 32, 389]","[26.422983, 383.72003]","[29.472124, 383.47867]","[27.946238, 385.30826]","[27.068851, 387.0666]","[29.513262, 386.86664]",480,852,/content/images/upload_s3/christlichsozialeunion_20-09-2021_00:00_video9.jpeg
cbd55e55-466b-469a-be88-b58f2c0627a5,christlichsozialeunion_20-09-2021_00:00_video9.jpeg,christlichsozialeunion,0.9087677597999572,"[329, 384, 337, 395]","[331.96228, 388.6509]","[335.66406, 388.6581]","[333.76694, 390.7562]","[332.28522, 392.8204]","[335.29285, 392.83322]",480,852,/content/images/upload_s3/christlichsozialeunion_20-09-2021_00:00_video9.jpeg
9584fe9d-55e1-4707-9066-ef65e261c414,markus.soeder_16-09-2021_00:00_video1.jpeg,markus.soeder,0.9967924356460572,"[97, 242, 110, 259]","[99.61163, 249.94339]","[104.86733, 249.84164]","[101.5013, 253.39713]","[100.75156, 256.24857]","[104.57137, 256.07812]",480,852,/content/images/upload_s3/markus.soeder_16-09-2021_00:00_video1.jpeg
365fca12-0e39-4902-a2ab-a1888ecba64a,saskiaesken_13-09-2021_00:00_image0.jpeg,saskiaesken,0.9995396733283995,"[202, 411, 286, 525]","[226.60178, 453.47946]","[267.3391, 455.78632]","[246.77217, 472.9288]","[225.75308, 491.564]","[264.6808, 493.27585]",750,1334,/content/images/upload_s3/saskiaesken_13-09-2021_00:00_image0.jpeg
42f6cde7-3069-4424-8f93-3db8ec6ba5f9,saskiaesken_13-09-2021_00:00_image0.jpeg,saskiaesken,0.9992949962615968,"[3, 565, 23, 591]","[7.165256, 577.0975]","[10.472581, 576.9706]","[7.723788, 583.28107]","[12.441035, 586.9281]","[14.404402, 586.51025]",750,1334,/content/images/upload_s3/saskiaesken_13-09-2021_00:00_image0.jpeg
3c85f759-26d5-4708-8357-bb1b75fd662f,saskiaesken_13-09-2021_00:00_image0.jpeg,saskiaesken,0.9982540011405944,"[61, 535, 81, 565]","[65.360435, 546.0614]","[66.740944, 546.1892]","[61.86409, 552.23193]","[66.11324, 558.443]","[67.216805, 558.1379]",750,1334,/content/images/upload_s3/saskiaesken_13-09-2021_00:00_image0.jpeg
577fca5e-6fae-4bc4-ae6a-52de179c94a5,saskiaesken_13-09-2021_00:00_image0.jpeg,saskiaesken,0.99823796749115,"[579, 308, 679, 454]","[593.48395, 360.47025]","[608.3497, 358.17566]","[579.5328, 382.87524]","[603.3546, 412.2411]","[619.6123, 408.27197]",750,1334,/content/images/upload_s3/saskiaesken_13-09-2021_00:00_image0.jpeg
3773fe20-e59b-4eae-b4ff-54922c87cf86,saskiaesken_13-09-2021_00:00_image0.jpeg,saskiaesken,0.9961422681808472,"[483, 556, 499, 577]","[487.0785, 564.29675]","[494.8546, 564.3266]","[490.39682, 567.73413]","[487.26855, 571.8455]","[494.01547, 571.88007]",750,1334,/content/images/upload_s3/saskiaesken_13-09-2021_00:00_image0.jpeg
035238a5-ffed-4207-9d2d-60c824beaba7,saskiaesken_13-09-2021_00:00_image0.jpeg,saskiaesken,0.9923359155654908,"[426, 560, 443, 579]","[430.6861, 567.4515]","[435.7062, 570.2674]","[429.71008, 571.74316]","[428.32327, 574.34186]","[431.5407, 576.4507]",750,1334,/content/images/upload_s3/saskiaesken_13-09-2021_00:00_image0.jpeg
18b773ce-8527-4526-9d99-f85ed85e755f,armin_laschet_25-09-2021_00:00_image0.jpeg,armin_laschet,0.9995103478431702,"[159, 856, 596, 1455]","[375.49915, 1088.3862]","[547.71466, 1097.4581]","[521.2555, 1199.8783]","[375.77246, 1299.4711]","[526.51483, 1305.7257]",1080,1920,/content/images/upload_s3/armin_laschet_25-09-2021_00:00_image0.jpeg
6691b0c6-cedc-45a1-bcf9-248ad6991aad,armin_laschet_25-09-2021_00:00_image0.jpeg,armin_laschet,0.9970499277114868,"[713, 1076, 1029, 1492]","[791.33514, 1229.2896]","[945.61285, 1217.5265]","[872.69507, 1322.604]","[827.3619, 1402.8567]","[933.65875, 1392.7206]",1080,1920,/content/images/upload_s3/armin_laschet_25-09-2021_00:00_image0.jpeg
cd422511-b0cd-4694-88f3-10c862728328,markus.soeder_24-09-2021_00:00_video0.jpeg,markus.soeder,0.9997435808181764,"[211, 259, 273, 343]","[226.38544, 291.3491]","[255.40085, 291.10825]","[240.35556, 311.84094]","[229.84428, 322.05032]","[254.2604, 321.72705]",480,852,/content/images/upload_s3/markus.soeder_24-09-2021_00:00_video0.jpeg
df28e120-d264-480d-9ae3-75709918e46a,spdde_20-09-2021_00:00_video6.jpeg,spdde,0.9918517470359802,"[29, 30, 41, 46]","[31.74818, 37.30905]","[36.557465, 37.59954]","[33.148758, 40.550076]","[31.971876, 43.278114]","[35.68394, 43.428356]",480,852,/content/images/upload_s3/spdde_20-09-2021_00:00_video6.jpeg
5fd5a812-c8fd-41e9-b1d8-ba2b3fcca62d,spdde_20-09-2021_00:00_video6.jpeg,spdde,0.9904972314834596,"[174, 288, 250, 415]","[194.21997, 339.18146]","[228.06787, 340.17346]","[208.79602, 363.9688]","[196.66211, 385.20456]","[222.2299, 386.49207]",480,852,/content/images/upload_s3/spdde_20-09-2021_00:00_video6.jpeg
19f7e698-42b8-40cc-894d-d9f2cf4645fc,robert.habeck_13-09-2021_00:00_image21.jpeg,robert.habeck,0.993562400341034,"[133, 694, 146, 708]","[138.14307, 698.6636]","[143.72878, 698.31836]","[141.85359, 701.6376]","[139.11014, 704.7796]","[143.47981, 704.62256]",750,1334,/content/images/upload_s3/robert.habeck_13-09-2021_00:00_image21.jpeg
56431cea-232d-40de-a2a9-8d0052c17aa5,robert.habeck_13-09-2021_00:00_image21.jpeg,robert.habeck,0.9895480275154114,"[263, 676, 276, 690]","[266.70245, 682.7124]","[272.0547, 682.18896]","[269.4315, 685.4611]","[268.19876, 687.90717]","[272.26526, 687.47125]",750,1334,/content/images/upload_s3/robert.habeck_13-09-2021_00:00_image21.jpeg
